ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei NoBorder - Object No in Nuclei	Nuclei NoBorder - DNA content	Nuclei NoBorder - Intensity Nucleus Alexa 647 Mean	Nuclei NoBorder - Intensity Cytoplasm Alexa 647 Mean	Nuclei NoBorder - Hoechst Mean	Nuclei NoBorder - Intensity Cell Alexa 647 Mean	Nuclei NoBorder - Nucleus Length [µm]	Nuclei NoBorder - Nucleus Width [µm]	Nuclei NoBorder - Nucleus Roundness	Nuclei NoBorder - Nucleus Area [µm²]
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	218	702	955	[694,940,715,967]	224	936753	158.11	123.287	6166.08	138.968	17.3459	10.1289	0.98362	151.92
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	219	713	943	[705,936,720,965]	225	389264	692.406	333.864	6165.52	421.447	10.1289	6.2817	0.917319	63.1357
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	220	727	949	[719,939,737,963]	226	740507	149.301	85.4011	6102.8	110.755	12.4451	10.1289	0.973168	121.339
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	7	1	1	221	740	963	[722,952,752,976]	228	954326	72.5061	28.3555	5898.73	42.5529	16.9722	9.93225	0.85981	161.785
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	1	1052	24	[1043,16,1067,34]	1	555727	73.7565	52.0986	4898.57	59.6921	13.5093	9.93225	0.965854	113.447
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	2	1038	33	[1028,18,1050,47]	2	1108290	53.9268	46.3125	9133.85	48.5059	12.7195	10.1289	0.973168	121.339
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	3	1066	37	[1050,27,1076,52]	3	1035640	218.528	97.5929	7290.38	141.458	17.0881	7.9458	0.768099	142.055
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	4	1057	50	[1046,42,1071,62]	4	1272090	195.951	73.223	7862.84	137.734	15.1283	11.9187	0.992353	161.785
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	5	1033	51	[1024,43,1046,61]	5	537369	32.5556	28.677	10087.5	29.3505	8.88367	5.95935	0.956344	53.2707
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	6	1051	66	[1039,54,1067,78]	6	1191590	98.4305	36.8287	7999.37	56.536	14.8984	10.6974	0.942058	148.961
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	7	294	202	[279,191,310,216]	7	2361240	92.5102	35.6986	9769.64	65.6961	22.4082	12.0831	0.832257	241.691
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	8	277	211	[268,199,286,222]	8	668164	82.2843	25.9177	6640.3	48.0308	14.9314	8.42779	0.893031	100.622
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	9	296	214	[288,208,300,219]	9	670405	77.1053	56.3333	8941.88	73.1277	12.1239	5.95935	0.85837	74.9736
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	10	309	209	[301,201,319,221]	10	603324	39.6277	40.0659	6506.2	39.908	12.9501	8.19034	0.845433	92.7305
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	11	328	218	[319,209,339,231]	11	921139	66.9603	36.6816	7410.71	48.3486	12.9119	10.1289	1.02379	124.298
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	12	285	223	[275,217,294,231]	12	1316740	112.541	52.7097	12245.6	84.995	12.0831	9.93225	0.968034	107.528
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	13	303	225	[294,218,314,233]	13	1303390	56.4807	44.3034	7299.62	52.4667	19.5643	10.1289	0.804805	178.556
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	14	359	223	[347,213,370,238]	14	461666	65.4466	37.929	4543.55	44.7918	11.6254	9.93225	1.00819	101.609
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	15	341	230	[330,215,352,239]	15	814904	80.4912	45.735	7246.14	57.1207	12.1239	10.1289	0.96043	112.46
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	16	320	233	[310,220,329,248]	16	1411750	40.25	37.9362	8518.3	39.0281	20.0867	10.1289	0.76641	165.731
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	17	289	236	[280,229,297,246]	17	682473	165.464	146.961	6289.24	155.513	13.3625	9.93225	0.844246	108.514
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	18	302	240	[292,233,311,251]	18	967078	100.331	113.22	7540.9	107.037	14.3245	9.93225	1.00804	128.244
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	19	367	246	[356,233,378,259]	19	406117	49.8611	36.2669	3811.82	39.5367	11.6254	10.1289	0.999519	106.541
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	20	332	245	[322,233,343,258]	20	690107	44.1532	33.3838	5641.57	36.7646	13.7983	9.93225	0.944962	122.325
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	21	273	245	[263,228,285,262]	21	950565	51.2787	38.6773	5265.45	43.3266	24.0229	8.19034	0.719714	180.529
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	22	293	255	[283,245,307,265]	22	900938	291.345	239.928	5534.98	265.482	17.6	8.88367	0.863184	162.772
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	23	318	258	[307,248,328,269]	23	714893	57.9464	57.0783	6470.36	57.3739	12.5634	8.42779	0.985124	110.487
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	24	305	270	[295,261,316,280]	24	419977	51.8721	47.5072	4950.3	48.7797	11.1046	8.19034	0.933353	84.8386
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	25	285	271	[275,261,295,281]	25	399292	53.5405	46.1739	5469.7	47.841	9.42256	7.9458	1.06273	73.0006
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	26	1262	350	[1251,339,1277,363]	26	454026	55.312	30.9602	3681.94	37.6947	12.9501	10.1289	0.949856	123.312
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	27	1278	366	[1259,349,1293,380]	27	766001	41.8571	32.4037	5546.34	34.35	13.5093	11.2371	1.02071	138.109
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	28	754	396	[744,390,771,407]	28	490892	43.6701	26.9722	5130.02	32.147	12.1239	7.9458	0.863558	95.69
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	29	790	396	[778,382,799,411]	29	384876	331.227	277.727	5201.93	289.563	10.1289	7.9458	1.02071	73.9871
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	30	758	410	[748,403,768,418]	30	478728	39.8293	24.1042	5918.07	29.8097	11.3245	7.9458	0.904032	80.8926
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	31	797	410	[789,397,805,418]	31	410440	318.488	241.246	5200.74	266.263	10.6974	7.9458	0.970387	78.9196
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	32	774	411	[764,403,782,420]	32	440699	59.878	42.5766	5447.95	49.0548	11.96	7.16224	0.943735	80.8926
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	33	787	420	[778,411,798,436]	33	1000690	70.5076	122.157	7684.77	99.2785	15.1283	8.88367	0.920446	130.217
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	34	771	428	[761,418,782,438]	34	467538	59.66	35.9906	4739.39	43.5769	12.7195	8.42779	0.881348	98.6495
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	35	798	434	[786,422,807,444]	35	489954	60.8608	49.5397	6286.85	52.2417	10.3696	7.9458	1.00737	77.9331
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	36	822	430	[812,421,839,440]	36	527688	68.3761	72.9394	4907.45	71.6059	12.5634	9.93225	1.00545	107.528
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	37	813	442	[805,434,823,457]	37	401875	86.6543	55.2615	5029.35	64.4746	12.2855	6.2817	0.936032	79.9061
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	38	842	443	[834,434,852,459]	38	501874	85.3878	92.9231	5191.28	90.6082	11.3245	9.93225	1.01671	96.6765
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	39	826	446	[816,439,833,460]	39	430442	161.478	134.118	6512.46	144.475	9.93225	6.2817	0.946531	66.0952
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	40	832	451	[824,445,844,459]	40	609551	148.16	180.058	6573.36	159.521	11.1046	8.42779	0.949992	92.7305
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	41	836	463	[819,457,845,471]	41	441262	55.8077	46.8696	5734.65	49.5305	12.1239	6.2817	0.837654	76.9466
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	42	809	465	[799,455,820,478]	42	546626	63	38.048	5178.59	45.1111	12.5634	8.19034	0.956488	105.555
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	43	724	475	[714,465,734,488]	43	415811	55.3929	32.8711	5017.89	37.5771	10.6974	7.9458	1.00211	82.8656
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	44	823	476	[812,466,833,486]	44	442029	48.7024	38.4781	5334.29	41.2308	11.2371	7.9458	0.958973	82.8656
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	45	1132	520	[1120,508,1146,532]	45	410240	64.4369	42.5385	4037.44	46.8844	13.2513	8.19034	0.96939	101.609
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	46	737	575	[725,563,749,590]	46	686516	52.0136	31.6188	4734.11	37.0599	15.1609	10.1289	0.985784	145.015
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	47	546	987	[537,976,557,997]	47	776224	95.8148	45.135	7285.65	65.3321	14.3245	8.19034	0.894341	106.541
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	48	556	988	[553,983,560,997]	48	567144	107.926	103.565	8454.53	106.824	10.2259	6.2817	0.86901	67.0817
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	49	565	985	[558,974,572,997]	49	442956	121.333	113.2	5986.93	115.852	13.2513	5.61853	0.781841	73.9871
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	50	578	993	[569,983,588,1012]	50	978967	194.007	43.6667	6571.98	99.9975	16.3807	10.1289	0.942058	148.961
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	51	564	1001	[557,996,570,1008]	51	539108	71.3113	74	5155.55	71.7016	12.1239	8.42779	0.852571	104.568
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	52	549	1003	[540,997,561,1016]	52	1078940	71.7964	66.7167	6549.16	70.4537	20.3793	8.88367	0.763386	164.745
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	53	535	1002	[527,993,544,1015]	53	458128	59.5647	28.7117	5463.53	39.2863	11.9187	7.16224	0.853069	83.8521
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	54	771	1006	[762,998,785,1019]	54	429267	54.8	42.5146	5439.3	45.291	10.7434	7.9458	0.970387	78.9196
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	8	1	1	55	570	1011	[561,1004,578,1019]	55	446424	56.2125	59.4512	5656.7	57.8519	11.3245	7.9458	0.928271	78.9196
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	1	1340	132	[1328,119,1353,144]	1	387391	200.24	52.8848	3926.94	81.8917	11.1046	8.88367	1.03	98.6495
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	2	1297	160	[1285,150,1306,177]	2	359172	195	190.656	3138.7	191.761	14.7653	7.9458	0.768099	114.433
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	3	1277	165	[1267,154,1290,184]	3	813513	109.651	45.6293	6392.64	62.0159	15.5464	8.42779	0.937177	127.258
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	4	745	211	[732,197,760,225]	4	824541	55.4762	32.1739	4975.17	38.1874	14.3245	11.9187	0.977866	165.731
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	5	1335	316	[1323,305,1348,330]	5	348644	226.061	193.244	3569.87	199.627	11.3245	9.93225	0.98271	97.663
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	6	1050	404	[1039,393,1063,416]	7	408864	47.6289	32.1058	4272.79	35.2758	12.0831	8.19034	0.969743	95.69
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	7	1113	497	[1099,483,1132,512]	8	749370	67.7574	41.037	4494.85	47.1726	16.6495	11.2371	0.953351	166.718
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	8	756	517	[747,509,770,527]	9	420260	66.7195	41.1351	5195.28	47.2874	10.1289	7.9458	1.03226	80.8926
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	9	776	525	[766,516,785,534]	10	493613	48.6154	36.1713	4811.26	40.7123	12.4451	8.42779	0.975483	102.595
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	10	760	533	[750,525,776,547]	11	687045	49.2692	42.5754	4464.43	45.6925	20.1113	8.19034	0.588601	153.893
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	11	783	544	[768,530,794,555]	12	625717	72.0315	56.4545	4994.35	61.2446	14.7653	8.88367	0.92779	125.285
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	12	758	548	[746,538,767,556]	13	963279	67.9648	46.8647	6876.52	57.76	14.6648	10.1289	0.96445	140.082
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	13	774	559	[766,550,784,567]	14	420547	66.5119	54.7744	5075.05	58.75	11.3245	8.19034	0.918798	82.8656
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	14	744	559	[735,549,756,575]	15	514421	55.2124	20.7164	4614.72	30.7629	13.2513	8.88367	0.889526	111.474
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	15	760	566	[752,555,769,576]	16	467510	62.5943	41.052	4470.85	49.2366	11.6254	9.93225	0.987568	104.568
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	9	1	1	16	576	588	[564,576,587,604]	17	870857	105.939	53.8085	5964.72	67.8364	16.3807	9.93225	0.959266	146.001
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	1	1040	259	[1029,251,1054,269]	1	412549	38.625	30.7153	4356.22	32.6573	11.2371	9.93225	0.9632	94.7035
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	2	1033	272	[1026,266,1052,280]	2	392790	39.5977	34.3182	4576.63	35.9298	11.6254	8.19034	0.940554	85.8251
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	3	1035	284	[1024,275,1044,294]	3	492015	58.1975	39.4124	6157.42	47.9607	10.9705	8.19034	1.02402	79.9061
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	4	1050	291	[1039,278,1059,301]	4	787135	72.1193	36.6277	7320.28	48.0059	13.2513	8.19034	0.932882	107.528
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	5	1001	285	[988,272,1014,306]	5	1681850	88.6798	29.9164	6738.64	54.695	29.8629	8.42779	0.671271	249.583
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	6	1024	291	[1009,280,1038,308]	6	388842	39.6966	27.0507	4428.82	29.2883	11.1046	8.42779	0.954809	87.798
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	7	987	298	[978,290,998,306]	7	776786	71.6198	51.9054	6507.6	60.7732	14.7653	8.88367	0.869737	119.366
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	8	983	316	[973,306,996,327]	8	832459	487.22	526.868	6860.61	512.974	14.6648	9.93225	0.940044	121.339
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	9	1007	313	[995,304,1017,326]	9	938702	464.277	158.381	6748.6	297.964	18.475	7.9458	0.778647	139.096
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	10	998	322	[990,315,1008,337]	10	525915	303.33	70.271	5858.41	156.484	11.1046	8.19034	0.968874	89.771
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	11	1148	357	[1137,347,1159,368]	11	423609	56.4653	38.3322	4251.56	43.0282	11.3245	10.1289	0.995523	99.636
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	12	1129	363	[1117,351,1138,381]	12	396391	41.5122	31.6821	4900.22	33.3898	9.78213	8.19034	1.03226	80.8926
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	13	1109	370	[1098,362,1118,380]	13	507849	113.284	49.5	5418.96	72.7165	11.6254	8.19034	0.996462	93.717
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	14	1106	382	[1095,370,1112,389]	14	675782	267.375	74.9167	6116.37	209.637	13.9406	7.9458	0.91596	110.487
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	15	1095	390	[1085,375,1106,401]	15	955224	123	45.5451	6867.38	73.9117	15.1609	8.42779	0.930125	139.096
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	16	1111	391	[1105,381,1119,402]	16	464922	186.514	53.9062	4488.45	136.296	13.5093	7.9458	0.877814	103.582
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	17	1122	396	[1109,384,1131,410]	17	383865	52.0619	25.3322	3443.54	32.7353	12.9119	9.93225	0.954978	111.474
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	18	251	486	[240,475,265,498]	18	457057	59.913	34.8548	4028.82	40.8583	12.2855	9.93225	1.00195	113.447
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	19	1149	700	[1136,688,1165,714]	19	872743	53.7595	28.3325	5599.31	35.3073	15.7043	10.1289	0.940814	155.866
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	20	1235	846	[1224,835,1249,857]	20	893728	103.321	34.2161	8311.59	50.2426	13.2513	8.19034	0.932882	107.528
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	21	161	853	[149,842,176,869]	21	953113	60.5641	28.408	6193.34	38.8154	15.1609	10.6974	0.961684	153.893
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	22	174	868	[160,855,186,880]	22	1034570	63.3576	41.2232	6945.23	47.8416	14.1164	11.2371	1.00255	148.961
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	23	672	864	[662,855,685,873]	23	410866	53.2625	25.3943	5206.14	31.6045	10.2259	8.19034	1.01573	78.9196
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	24	681	884	[662,873,692,898]	24	1026490	59.0966	25.3962	5912.15	37.4028	15.1609	12.0831	0.977892	173.623
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	25	662	889	[646,881,675,899]	25	771276	35.6889	36.475	8687.06	36.2606	12.7195	6.2817	0.886757	88.7845
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	26	642	896	[634,888,649,911]	26	494048	53.1609	37.1684	5756.45	42.1913	12.5634	7.16224	0.902395	85.8251
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	27	674	902	[661,895,681,914]	27	434317	47.7733	35.5723	5870.17	39.3693	12.5634	5.95935	0.929361	73.9871
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	28	655	906	[643,896,668,918]	28	1081020	59.1435	58.5769	5243.18	58.9553	20.8577	11.2371	0.821968	206.177
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	29	642	917	[635,911,652,926]	29	551314	60.8125	40.8163	5821.47	50.7113	13.5093	7.9458	0.857554	94.7035
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	30	656	922	[648,915,667,930]	30	884539	64.446	38.6226	6450.71	57.3177	14.6648	10.1289	0.893375	137.123
20180320_HT29_EGF_8h	6335	20180320_P3_05perc_BckSub	21117	2018-03-23T16:14:35Z	25507	E3	5	3	11	1	1	31	643	931	[635,924,652,940]	31	478338	48.1154	38.3139	6216.49	41.8698	10.7434	7.9458	0.954168	76.9466
